Ticker,Open,High,Low,Close,Volume,Date
INFY,284.981262,290.625,284.024994,290.006256,10085952,16-09-2009
INFY,291.25,296.225006,290,295.237488,10261328,17-09-2009
INFY,293.950012,298.5,292.693756,295.53125,5975112,18-09-2009
INFY,294.90625,302.625,293.762512,301.268738,13272872,22-09-2009
INFY,300,300.481262,294.762512,295.868744,10933336,23-09-2009
INFY,292.5,292.5,282.493744,285.556244,44169688,24-09-2009
INFY,286.237488,286.537506,279.137512,280.0625,21200256,25-09-2009
INFY,284.893738,287.5,284.149994,286.918762,6782824,29-09-2009
INFY,283,290.625,283,288.299988,8042976,30-09-2009
INFY,291.25,293.75,286.037506,292.09375,15046512,01-10-2009
INFY,289.375,291.875,286.393738,290.387512,7023408,05-10-2009
INFY,292.487488,294.075012,285.15625,289.043762,10445384,06-10-2009
INFY,289.381256,291.012512,278.375,281.59375,15837168,07-10-2009
INFY,282.75,283.118744,273.65625,276.350006,18074064,08-10-2009
INFY,278.75,284.600006,270.825012,272.200012,25903608,09-10-2009
INFY,273.75,280.625,273.5,279.924988,9146696,12-10-2009
INFY,279.924988,279.924988,279.924988,279.924988,0,13-10-2009
INFY,286,286,276.375,281.981262,8163800,14-10-2009
INFY,283.125,283.956238,273.25,277.174988,7204728,15-10-2009
INFY,277.25,279.950012,273.131256,273.743744,8313992,16-10-2009
INFY,274.875,277.875,271.274994,273.543762,12591872,20-10-2009
INFY,275.600006,279.875,272.5,277.075012,12899344,21-10-2009
INFY,275,281.25,273.899994,276.643738,15117160,22-10-2009
INFY,278.75,284.375,276.518738,282.5,12532216,23-10-2009
INFY,283.174988,287.424988,278.75,284.237488,10029776,26-10-2009
INFY,283.125,287.493744,276.956238,280.325012,14337256,27-10-2009
INFY,280.075012,283.5,277.543762,282.087494,12262776,28-10-2009
INFY,281.125,281.125,274.399994,276.043762,15260688,29-10-2009
INFY,278.5,281.125,267.768738,275.774994,14282728,30-10-2009
INFY,275.375,280.912506,266.262512,267.881256,12042264,03-11-2009
INFY,269.875,282.5,269.875,279.643738,12771288,04-11-2009
INFY,278.268738,280.28125,270.606262,277.706238,9016400,05-11-2009
INFY,280.049988,281.25,274.068756,277.325012,6601328,06-11-2009
INFY,278.75,280,275,279.012512,5086712,09-11-2009
INFY,283.25,283.731262,275.075012,277.243744,6127880,10-11-2009
INFY,276.5,289.375,276.25,288.34375,9474696,11-11-2009
INFY,285.837494,293.625,285.837494,290.799988,8001216,12-11-2009
INFY,291.612488,296.8125,289.075012,294.962494,7251216,13-11-2009
INFY,295.924988,296.837494,291.912506,293.993744,5099088,16-11-2009
INFY,294.506256,300.600006,294.506256,299.787506,8147944,17-11-2009
INFY,299.956238,305.424988,299.912506,304.162506,8816704,18-11-2009
INFY,295.981262,302.5,295.981262,301.243744,6498616,19-11-2009
INFY,300.137512,306.125,297.5,303.337494,6156416,20-11-2009
INFY,302.612488,302.612488,298.875,300.868744,4655008,23-11-2009
INFY,301.587494,305.862488,298.78125,304.337494,7325904,24-11-2009
INFY,304.5,307.125,302.024994,304.818756,5025976,25-11-2009
INFY,305.625,305.674988,295.875,299.181244,7643840,26-11-2009
INFY,294.5,299.375,288.387512,290.981262,8169288,27-11-2009
INFY,294.075012,299.112488,293.78125,297.418762,7009016,30-11-2009
INFY,303.375,303.375,294.375,299.46875,6511080,01-12-2009
INFY,300.612488,301,294.75,299.424988,7410024,02-12-2009
INFY,300.25,302.375,295.512512,297.118744,7344480,03-12-2009
INFY,297.75,302.9375,296.28125,297.950012,7718720,04-12-2009
INFY,299.362488,303.306244,296.875,298.825012,6889896,07-12-2009
INFY,299.962494,306.375,297.518738,305.8125,8611792,08-12-2009
INFY,303.75,307.75,302.768738,307.068756,7670064,09-12-2009
INFY,308.056244,308.056244,303.762512,306.618744,4517448,10-12-2009
INFY,308.125,311.081238,306.443756,307.59375,6840432,11-12-2009
INFY,306.875,314.75,306.256256,312.34375,9189776,14-12-2009
INFY,311.25,314.375,310.649994,313.256256,8746848,15-12-2009
INFY,313.25,319.5,310.825012,318.112488,9163072,16-12-2009
INFY,318.125,321.493744,316.899994,319.875,8603088,17-12-2009
INFY,320.5,320.5,313.625,315.743744,11180776,18-12-2009
INFY,310.356262,318.100006,309.59375,313.762512,8766008,21-12-2009
INFY,314.987488,316.262512,312.100006,312.799988,5762168,22-12-2009
INFY,313.875,324.375,313.875,322.96875,10708656,23-12-2009
INFY,324.237488,325,320.018738,323.975006,5583144,24-12-2009
INFY,324.387512,325.237488,320.412506,322.143738,6281944,29-12-2009
INFY,320.887512,326.25,320.462494,322.5,4970400,30-12-2009
INFY,323.125,326.75,323.125,325.137512,9255248,31-12-2009
INFY,326.25,328.75,324.412506,326.575012,4069264,04-01-2010
INFY,327.5,328.837494,325.012512,327.668762,6895528,05-01-2010
INFY,335.375,335.375,321.887512,322.887512,6817288,06-01-2010
INFY,323.325012,323.325012,314.774994,315.631256,10892600,07-01-2010
INFY,314.875,315.412506,307.25,308.024994,12649312,08-01-2010
INFY,309.387512,313.087494,309.25,311.206238,7849656,11-01-2010
INFY,312.5,324.25,312.5,323.368744,24859680,12-01-2010
INFY,309.606262,336.875,309.606262,335.4375,19704040,13-01-2010
INFY,334.875,337.862488,331.274994,336.21875,8413904,14-01-2010
INFY,336.21875,336.5625,331.768738,334.475006,5049504,15-01-2010
INFY,332.875,336.25,332,335.831238,6140088,18-01-2010
INFY,335,336,328.512512,329.487488,5837512,19-01-2010
INFY,331.081238,334.149994,329.75,332.212494,6091992,20-01-2010
INFY,330.375,333.087494,325,328.149994,6682792,21-01-2010
INFY,325,326.25,319,321.950012,13486496,22-01-2010
INFY,318.75,321.243744,314.75,317.787506,6498712,25-01-2010
INFY,316.5,316.731262,310.643738,312.78125,9840856,27-01-2010
INFY,314.125,319.362488,309.9375,311.46875,12732872,28-01-2010
INFY,306.549988,312.5,300.600006,309.4375,15012280,29-01-2010
INFY,305.875,316.25,298.762512,306.40625,12308784,01-02-2010
INFY,312.625,312.625,302.706238,304.993744,9889384,02-02-2010
INFY,306.25,312.5,306.25,309.149994,6405608,03-02-2010
INFY,308.125,308.75,301.5625,303.631256,6176408,04-02-2010
INFY,298.799988,299.806244,291.125,294.087494,13544872,05-02-2010
INFY,null,null,null,null,null,06-02-2010
INFY,296.862488,305.25,293.0625,300.450012,9252480,08-02-2010
INFY,300.5,310.25,299.28125,309.225006,10387392,09-02-2010
INFY,311.375,312.024994,306,308.368744,7187984,10-02-2010
INFY,309.125,314.768738,308.75,312.306244,6453888,11-02-2010
INFY,313.375,317.799988,309.356262,312.331238,8950128,15-02-2010
INFY,312.5,318.875,311.03125,317.681244,4418096,16-02-2010
INFY,318.774994,320.799988,314.200012,314.831238,7991184,17-02-2010
INFY,315.375,318.375,314,316.706238,3721696,18-02-2010
INFY,315.612488,318.0625,313.143738,316.549988,5998992,19-02-2010
INFY,319.387512,323.962494,319.387512,321.043762,5855400,22-02-2010
INFY,319.762512,323.625,319.375,322.662506,3786032,23-02-2010
INFY,321,324.787506,318.875,322.037506,5427016,24-02-2010
INFY,321.325012,328.712494,321.325012,327.168762,8729568,25-02-2010
INFY,327.375,328.75,322.762512,325.243744,10546368,26-02-2010
INFY,328.943756,331.34375,327.831238,330.125,8534656,02-03-2010
INFY,331.387512,334.5625,329.081238,333.28125,5904976,03-03-2010
INFY,332.75,333,325.5,327.975006,6755240,04-03-2010
INFY,329.237488,330,326.631256,329.462494,4984808,05-03-2010
INFY,331.625,334.918762,329.762512,332.443756,8664992,08-03-2010
INFY,331.256256,337.6875,327.231262,335.493744,7958752,09-03-2010
INFY,334.362488,336.431244,331.25,332.40625,7330952,10-03-2010
INFY,333.125,336.875,331.25,335.368744,4298424,11-03-2010
INFY,337.487488,338,332.037506,334.15625,3176920,12-03-2010
INFY,331.799988,339.0625,329.5,337.65625,10582856,15-03-2010
INFY,337.5,343.118744,335.287506,341.543762,5881344,16-03-2010
INFY,341.875,344.212494,339.125,342.287506,6352000,17-03-2010
INFY,342.5,349.237488,342.5,348.450012,8923048,18-03-2010
INFY,347.512512,349.375,345.006256,346.543762,12582544,19-03-2010
INFY,344.012512,347.125,342.862488,344.674988,4108528,22-03-2010
INFY,346.256256,349.875,345.518738,346.9375,4792560,23-03-2010
INFY,346.375,358.75,343.856262,351.743744,15207528,25-03-2010
INFY,352,353.125,345.375,346.856262,9105680,26-03-2010
INFY,344.75,346.25,337.53125,339.581238,13981704,29-03-2010
INFY,339.375,339.375,328.825012,330.512512,10649936,30-03-2010
INFY,331.737488,334.587494,325.825012,326.993744,13070104,31-03-2010
INFY,327.524994,334.75,327.5,333.806244,8187000,01-04-2010
INFY,334.875,336.25,329.75,334.743744,7318616,05-04-2010
INFY,335.25,335.625,330.65625,331.40625,5348808,06-04-2010
INFY,331.943756,334.350006,327.174988,330.46875,8380880,07-04-2010
INFY,330,334.737488,328.75,332.96875,7227984,08-04-2010
INFY,333.75,337.212494,333.125,334.524994,8260312,09-04-2010
INFY,335.737488,337.25,331.506256,335.387512,8325648,12-04-2010
INFY,336.25,349.231262,329.375,347.737488,57635400,13-04-2010
INFY,348.5,353.087494,344.912506,350.200012,22395128,15-04-2010
INFY,349.012512,351.125,346.381256,348.575012,6244344,16-04-2010
INFY,346.831238,346.831238,342,343.987488,8754896,19-04-2010
INFY,345.6875,348.743744,340,340.912506,9542128,20-04-2010
INFY,342.875,343.71875,337.537506,339.056244,6496288,21-04-2010
INFY,338.5,345.356262,336.625,339.799988,6978144,22-04-2010
INFY,341.875,344.212494,339.606262,340.868744,5888336,23-04-2010
INFY,341.262512,344.25,340.631256,342.368744,4454288,26-04-2010
INFY,341.137512,342.799988,340.799988,342.181244,3280256,27-04-2010
INFY,338.762512,341.493744,336.387512,337.4375,5544496,28-04-2010
INFY,337.375,341.612488,334.375,338.643738,11319960,29-04-2010
INFY,339,344.850006,334.637512,342.268738,8067024,30-04-2010
INFY,338.5,339.368744,335.25,336.862488,5408952,03-05-2010
INFY,338.125,338.25,331.9375,333.268738,6576208,04-05-2010
INFY,331.174988,338.5,326.25,336.625,12122080,05-05-2010
INFY,336.287506,336.287506,330.693756,332.268738,7808360,06-05-2010
INFY,329.762512,330.668762,325.881256,327.106262,8984392,07-05-2010
INFY,327.5,335.475006,327.5,334.462494,5635408,10-05-2010
INFY,333.725006,334.3125,329.5,332.59375,5802824,11-05-2010
INFY,332,337.362488,331.53125,335.212494,9185176,12-05-2010
INFY,335.5,340.375,332.65625,338.268738,4923880,13-05-2010
INFY,338.75,340.875,328.75,331.487488,6824496,14-05-2010
INFY,329.375,331.006256,322.006256,327.043762,8170824,17-05-2010
INFY,332.5,332.5,322.756256,328.649994,7144600,18-05-2010
INFY,328.25,331.543762,324.181244,325.356262,11939240,19-05-2010
INFY,326.5,329.318756,323.3125,325.09375,6508872,20-05-2010
INFY,321,326,319.793762,322.71875,7127200,21-05-2010
INFY,326.375,328.75,322.40625,325.049988,7186104,24-05-2010
INFY,323.356262,323.356262,313.762512,316.674988,8838128,25-05-2010
INFY,320.631256,329.987488,319.53125,327.631256,7868856,26-05-2010
INFY,328.475006,333,324.387512,330.418762,11312696,27-05-2010
INFY,333.756256,335.549988,329.662506,334.681244,6793992,28-05-2010
INFY,341.875,341.875,328.068756,332.25,7020752,31-05-2010
INFY,331.875,332.1875,327.200012,328.043762,5782888,01-06-2010
INFY,329.375,331.493744,328.012512,330.03125,6557144,02-06-2010
INFY,332.5,338.225006,332.5,337.25,5517096,03-06-2010
INFY,337.25,342.25,335.306244,341.118744,4950400,04-06-2010
INFY,338.75,338.75,331.25,333.956238,7781952,07-06-2010
INFY,333.956238,336.125,330.981262,331.8125,6651144,08-06-2010
INFY,333.5,333.5,327.0625,328.118744,5427120,09-06-2010
INFY,328.149994,331.75,327.568756,330.693756,5187448,10-06-2010
INFY,333.112488,336.362488,327.625,328.84375,9912864,11-06-2010
INFY,331.262512,344.856262,331.262512,343.299988,9728848,14-06-2010
INFY,343.3125,347.5,340.262512,341.837494,7946312,15-06-2010
INFY,344.362488,347.4375,342.75,346.174988,5720064,16-06-2010
INFY,347,347.975006,342,345.606262,5639240,17-06-2010
INFY,338.481262,351.875,338.481262,348.274994,8356232,18-06-2010
INFY,349.924988,352.350006,348.90625,350.100006,7164752,21-06-2010
INFY,348.75,349.918762,345,345.887512,4763688,22-06-2010
INFY,343.387512,350.618744,339.731262,349.71875,4948088,23-06-2010
INFY,351.799988,354.212494,347.881256,352.837494,12316104,24-06-2010
INFY,351.25,351.493744,346.375,347.212494,3345664,25-06-2010
INFY,346.25,352.125,346.25,351.125,3834168,28-06-2010
INFY,349.131256,351.700012,345.887512,349.193756,3773072,29-06-2010
INFY,347.25,351.081238,341.5,348.875,9449976,30-06-2010
INFY,348.875,348.875,343.875,345.881256,5847248,01-07-2010
INFY,346.868744,346.868744,339.5,340.9375,11169440,02-07-2010
INFY,341.25,344,340,342.931244,3616720,05-07-2010
INFY,342.875,349.875,342.875,348.137512,5872600,06-07-2010
INFY,349.950012,349.950012,345.649994,347.71875,5923392,07-07-2010
INFY,350.75,355.799988,350.012512,353.5625,6278192,08-07-2010
INFY,354.762512,360.0625,354.762512,359.225006,7859112,09-07-2010
INFY,356.256256,363.75,356.25,361.987488,8597240,12-07-2010
INFY,358.75,359.381256,347.625,349.59375,25502384,13-07-2010
INFY,348.743744,351.125,342.125,342.862488,14193928,14-07-2010
INFY,343.618744,347,342.5,344.950012,8328136,15-07-2010
INFY,344.375,348.875,343.875,347.125,8205560,16-07-2010
INFY,343.625,349.100006,341.96875,346.306244,7047120,19-07-2010
INFY,346.306244,347.8125,344.1875,344.956238,5054736,20-07-2010
INFY,345.912506,347.375,345,346.456238,2634480,21-07-2010
INFY,345.59375,345.59375,340.881256,344.3125,8226952,22-07-2010
INFY,348.375,358.756256,345.625,348.306244,5323096,23-07-2010
INFY,348.75,351.25,348.75,350.556244,4470816,26-07-2010
INFY,350.375,354.25,350.375,353.600006,5093960,27-07-2010
INFY,353.625,354.8125,351.5,354.012512,3725168,28-07-2010
INFY,353.100006,355,351.356262,354.143738,3613008,29-07-2010
INFY,351.875,353.90625,345,348.549988,4472672,30-07-2010
INFY,350,351.600006,347.643738,349.618744,3815232,02-08-2010
INFY,350.625,352.375,346.1875,348.037506,2434584,03-08-2010
INFY,348.75,361.5,348.75,359.3125,9536024,04-08-2010
INFY,360,363.350006,357.693756,358.65625,6594296,05-08-2010
INFY,357.625,361.5,356.5,357.975006,3676480,06-08-2010
INFY,356.0625,360.362488,352.03125,359.331238,4201544,09-08-2010
INFY,358.75,358.75,351.875,353.631256,4811984,10-08-2010
INFY,354.25,357.237488,350,351.362488,5344800,11-08-2010
INFY,349.5,349.5,344.25,346.587494,6973400,12-08-2010
INFY,346.875,349.75,344.375,347.15625,5561808,13-08-2010
INFY,345,347.25,343.75,345.237488,5193608,16-08-2010
INFY,344.375,347.0625,341.25,343.8125,5140640,17-08-2010
INFY,345.637512,352.4375,344.768738,350.90625,6128144,18-08-2010
INFY,351.875,353.125,348.493744,350.575012,4826744,19-08-2010
INFY,350.375,350.375,344.25,346.200012,4624824,20-08-2010
INFY,346.5,351.25,345.162506,350.393738,4511832,23-08-2010
INFY,348.625,348.625,344.399994,345.65625,5247552,24-08-2010
INFY,345.25,349.243744,344.493744,346.362488,3502008,25-08-2010
INFY,346.875,347.868744,343.418762,345.706238,7834984,26-08-2010
INFY,344.75,344.75,335.174988,338.737488,6973800,27-08-2010
INFY,339.918762,342,333.287506,337.556244,4781168,30-08-2010
INFY,335.625,340.5,334.518738,339.231262,7722280,31-08-2010
INFY,339.231262,348.0625,338.53125,347.018738,10131800,01-09-2010
INFY,349.875,351.75,343.237488,344.125,3402512,02-09-2010
INFY,345.137512,350.5,345.137512,347.181244,7606688,03-09-2010
INFY,348.28125,355,348.200012,353.956238,6391192,06-09-2010
INFY,355,359.112488,351.274994,358.118744,8321272,07-09-2010
INFY,357.125,360.825012,353.125,359.924988,9386496,08-09-2010
INFY,358.762512,362.5,357.25,361.875,7591392,09-09-2010
INFY,361.25,368.125,360.25,367.112488,6650488,13-09-2010
INFY,368.825012,375,368.75,371.950012,9767144,14-09-2010
INFY,371.875,382.5,371.125,381.606262,14344648,15-09-2010
INFY,379.006256,379.006256,369.78125,370.743744,7088984,16-09-2010
INFY,370.743744,376.5625,369.924988,371.268738,8616488,17-09-2010
INFY,371.875,377.25,371.875,376.075012,5025976,20-09-2010
INFY,376.875,383.125,374.575012,382.393738,9223912,21-09-2010
INFY,382.5625,382.862488,374.306244,376.787506,10806440,22-09-2010
INFY,375.631256,379.34375,371.631256,377.862488,11181376,23-09-2010
INFY,377.862488,382.337494,374.206238,381.137512,8791520,24-09-2010
INFY,381.875,382.5,377.918762,379.075012,7210320,27-09-2010
INFY,378.125,378.512512,375.125,377.075012,6209144,28-09-2010
INFY,378.25,384.875,375.325012,378.881256,8972920,29-09-2010
INFY,380.868744,384.375,375.931244,381.3125,13665816,30-09-2010
INFY,381.375,388.756256,378.287506,387.768738,8086512,01-10-2010
INFY,389,395.25,382.818756,384.806244,7636640,04-10-2010
INFY,384.375,388.875,383.75,385.587494,5189152,05-10-2010
INFY,388.25,390.362488,384.575012,387.975006,5788528,06-10-2010
INFY,386.125,387.1875,380.25,381.681244,6833672,07-10-2010
INFY,382.5,385.706238,379.631256,384.537506,6548160,08-10-2010
INFY,385.037506,387.125,382.331238,384.306244,4493832,11-10-2010
INFY,384,385.618744,381.287506,384.399994,4625624,12-10-2010
INFY,385.125,395.600006,384.399994,394.106262,13024504,13-10-2010
INFY,395.637512,403.618744,394.524994,398.15625,9193376,14-10-2010
INFY,400,404.75,382.643738,384.537506,25870360,15-10-2010
INFY,385.0625,389.862488,379.912506,388.381256,12591096,18-10-2010
INFY,386.837494,388.131256,375.125,376.274994,14077712,19-10-2010
INFY,376.225006,380.575012,373.75,377.325012,7093856,20-10-2010
INFY,374.731262,379.799988,372.512512,379.306244,9231920,21-10-2010
INFY,375.65625,385.612488,375.375,381.643738,11345744,22-10-2010
INFY,382.350006,384.362488,376.262512,377.393738,5224432,25-10-2010
INFY,377.5,380.412506,375.337494,376.731262,6925872,26-10-2010
INFY,375.25,376.25,370.899994,372.524994,9072696,27-10-2010
INFY,373,379.112488,368.506256,371.356262,18232152,28-10-2010
INFY,373.625,374.75,368,371.462494,6886024,29-10-2010
INFY,372.875,378.993744,372.875,375.206238,4552944,01-11-2010
INFY,375.25,379.075012,373.100006,378.381256,4998504,02-11-2010
INFY,378.993744,380.59375,376.881256,378.043762,3047536,03-11-2010
INFY,380.5,385.625,379.118744,384.643738,5514792,04-11-2010
INFY,385.5,385.5,375.84375,376.987488,5381520,08-11-2010
INFY,379.600006,384.375,378.75,382.475006,5266960,09-11-2010
INFY,381,388.125,378.762512,385.331238,9728432,10-11-2010
INFY,385.5,385.5,381.375,381.831238,5586392,11-11-2010
INFY,379.75,379.84375,373.625,374.731262,7499456,12-11-2010
INFY,375.375,380.618744,372.200012,378.756256,5850488,15-11-2010
INFY,376.5,377.375,367.53125,371.368744,8375136,16-11-2010
INFY,373.625,378.981262,369.831238,375.493744,7128224,18-11-2010
INFY,373.443756,376.087494,368.125,370.475006,5664792,19-11-2010
INFY,371.418762,383.5,371.418762,380.462494,8780144,22-11-2010
INFY,378.487488,382.350006,372.493744,376.512512,4579872,23-11-2010
INFY,377.987488,379.362488,368.78125,374.487488,4038888,24-11-2010
INFY,375.693756,388.875,375.693756,383.043762,18331976,25-11-2010
INFY,383.75,388,378.368744,380.256256,9515792,26-11-2010
INFY,383.125,386.956238,381.393738,382.993744,4964328,29-11-2010
INFY,380.4375,385.337494,376.524994,381.375,9072544,30-11-2010
INFY,381.225006,383.3125,379.375,381.549988,4624096,01-12-2010
INFY,382,388.674988,379,387.3125,7197360,02-12-2010
INFY,388.375,393.487488,387.875,390.625,6647816,03-12-2010
INFY,391.25,397.049988,390.75,392.924988,6023648,06-12-2010
INFY,393.231262,399.375,392.524994,397.325012,6085496,07-12-2010
INFY,394.875,395.512512,389.25,391.393738,6951112,08-12-2010
INFY,393.125,397.762512,392.643738,393.931244,7931128,09-12-2010
INFY,393.125,395.25,389.725006,393.03125,6125120,10-12-2010
INFY,393.625,394.549988,384.375,393.162506,6849080,13-12-2010
INFY,395.462494,396.75,390.850006,394.831238,3933584,14-12-2010
INFY,393.337494,401.125,393.337494,400.431244,8254392,15-12-2010
INFY,402.424988,412.5,401.25,411.662506,8509144,16-12-2010
INFY,406.512512,420.475006,406.5,418.743744,11346320,20-12-2010
INFY,418.818756,421.200012,413.881256,416.15625,8059840,21-12-2010
INFY,415.625,419.962494,414.21875,416.5625,5927280,22-12-2010
INFY,418,421.5,416.15625,420.987488,6231504,23-12-2010
INFY,418.375,422.725006,417.756256,421.268738,3620064,24-12-2010
INFY,419.625,423.975006,419.625,422.112488,3691760,27-12-2010
INFY,421.375,423.743744,420.4375,422.831238,2554440,28-12-2010
INFY,422.625,426.875,421.387512,425.612488,3802920,29-12-2010
INFY,426.25,431.75,425.25,430.868744,8991688,30-12-2010
INFY,429.125,431.375,425.643738,430.34375,5859728,31-12-2010
INFY,430.5,433.712494,428.462494,432.293762,5048544,03-01-2011
INFY,432.125,437.375,432.125,435.181244,8119288,04-01-2011
INFY,433.125,434.625,430.637512,432.450012,3523160,05-01-2011
INFY,435,436.625,430.512512,434.768738,4691840,06-01-2011
INFY,432.918762,436.875,419.543762,421.34375,8550928,07-01-2011
INFY,421.875,430.393738,419,424.46875,10390408,10-01-2011
INFY,417.5,427.924988,411.012512,415.712494,12319416,11-01-2011
INFY,418.75,423.75,414.774994,422.162506,10035400,12-01-2011
INFY,411.625,412.375,399.375,400.649994,22352872,13-01-2011
INFY,398.268738,409.737488,398.125,400.537506,10321640,14-01-2011
INFY,400,410.212494,398.90625,408.600006,8218616,17-01-2011
INFY,406.25,416.962494,406.25,415.375,9797168,18-01-2011
INFY,413.393738,414.25,404.475006,406.200012,6935088,19-01-2011
INFY,404,413.424988,402.262512,411.987488,7231848,20-01-2011
INFY,408.875,409.75,403.875,405.481262,4626824,21-01-2011
INFY,405,411.25,403.412506,410.581238,7501360,24-01-2011
INFY,408.125,413.106262,404.506256,407.456238,9925912,25-01-2011
INFY,408.625,408.625,398.1875,399.612488,12710648,27-01-2011
INFY,400.725006,408.568756,392.581238,396.018738,12684296,28-01-2011
INFY,392.3125,392.3125,385.774994,389.712494,7749368,31-01-2011
INFY,390.787506,391.049988,380.387512,386.149994,10301688,01-02-2011
INFY,389.125,395.5,383.125,386.15625,9174728,02-02-2011
INFY,387.674988,394.125,385.774994,389.700012,6049408,03-02-2011
INFY,387.375,390.462494,378.299988,380.987488,6959880,04-02-2011
INFY,384.362488,389.237488,382.625,385.931244,7341128,07-02-2011
INFY,387.5,390,384,387.075012,6023992,08-02-2011
INFY,385.625,394.962494,383.487488,391.337494,7504144,09-02-2011
INFY,388.206238,389.25,380.125,381.649994,8252152,10-02-2011
INFY,378.774994,383.587494,377.543762,380.106262,11214152,11-02-2011
INFY,380.5,389.787506,380.0625,388.068756,6979048,14-02-2011
INFY,387.5,391.125,384.268738,388.318756,4599952,15-02-2011
INFY,385.28125,390.462494,385.137512,387.875,2920384,16-02-2011
INFY,389.8125,391,387.774994,389.168762,3392984,17-02-2011
INFY,390.625,393.125,386.137512,387.537506,7102304,18-02-2011
INFY,387.5,397.225006,384.5,395.65625,9398952,21-02-2011
INFY,392.524994,395.875,389.25,392.731262,6085648,22-02-2011
INFY,388.237488,388.237488,383.756256,384.850006,7076384,23-02-2011
INFY,381.25,385,374.375,376.100006,16486520,24-02-2011
INFY,377.899994,380.331238,370.75,375.912506,10366720,25-02-2011
INFY,377.75,391.850006,370.924988,374.637512,14514472,28-02-2011
INFY,378.75,388.5,376,385.299988,8377632,01-03-2011
INFY,382.262512,382.375,375.125,378.262512,12571856,03-03-2011
INFY,383.375,386.25,381,382.774994,9770912,04-03-2011
INFY,379.5,384.375,378.1875,380.337494,7357728,07-03-2011
INFY,378.78125,391.5,377.524994,389.537506,8514512,08-03-2011
INFY,390,391.600006,383.875,386.9375,6676440,09-03-2011
INFY,386.875,387.5,382.8125,386.28125,3438200,10-03-2011
INFY,383.5,384.875,380.625,381.737488,7278272,11-03-2011
INFY,379.375,388.5,378.831238,387.600006,3557952,14-03-2011
INFY,379,382.362488,375.75,378.768738,9037824,15-03-2011
INFY,378.125,382.681244,377.506256,378.862488,5594720,16-03-2011
INFY,373.012512,374.875,371.375,372.337494,8321376,17-03-2011
INFY,372.518738,374.350006,366.575012,367.637512,7468000,18-03-2011
INFY,368.924988,369.625,363.043762,365.287506,6607096,21-03-2011
INFY,366.893738,369.59375,365.5,367.881256,5119744,22-03-2011
INFY,366.84375,374.850006,365.875,374.168762,7266720,23-03-2011
INFY,374.118744,376.524994,372.34375,375.350006,8189232,24-03-2011
INFY,380.5,398.125,380.006256,395.381256,12662792,25-03-2011
INFY,392.375,394.693756,388.71875,392.443756,12056632,28-03-2011
INFY,391.5,398.587494,391.118744,396.668762,9860592,29-03-2011
INFY,396.5,400.4375,394.581238,396.362488,5608128,30-03-2011
INFY,397.75,408.125,395.487488,405.162506,18839928,31-03-2011
INFY,404.387512,407.03125,401,402.268738,5588288,01-04-2011
INFY,403.125,412,402.625,410.393738,7375992,04-04-2011
INFY,409.618744,411.625,403.887512,410.40625,4302536,05-04-2011
INFY,409.875,412.375,406.506256,409.393738,6766920,06-04-2011
INFY,407.737488,407.737488,404.712494,405.737488,3800288,07-04-2011
INFY,405.25,408.081238,400.931244,403.412506,4832928,08-04-2011
INFY,399.412506,407.725006,397.625,405.200012,8000064,11-04-2011
INFY,401.375,414.637512,399.5,413.274994,11068904,13-04-2011
INFY,412.018738,412.325012,372.1875,373.6875,81019736,15-04-2011
INFY,364.875,370.875,360,363.262512,41086712,18-04-2011
INFY,363.25,365.875,360.125,360.918762,19210632,19-04-2011
INFY,364.875,365.987488,361.375,363.412506,17949856,20-04-2011
INFY,364.837494,367.5625,362.637512,363.75,23953696,21-04-2011
INFY,364.375,370.493744,363.424988,367.662506,15527240,25-04-2011
INFY,366.875,369.368744,365,367.793762,18230880,26-04-2011
INFY,368.125,370.581238,367.8125,369.143738,9981328,27-04-2011
INFY,368.625,369.75,365.125,366.143738,23419304,28-04-2011
INFY,363.75,366.125,360.993744,363.28125,16254336,29-04-2011
INFY,364.881256,368,363.75,365.318756,13468184,02-05-2011
INFY,365,369.643738,362.493744,363.881256,13234040,03-05-2011
INFY,362.625,363.125,355.34375,358.71875,16924400,04-05-2011
INFY,358.412506,359.862488,354.625,356.0625,12661232,05-05-2011
INFY,357.237488,363.75,356,361.625,11930664,06-05-2011
INFY,363.75,364.625,358.4375,363.568756,4938200,09-05-2011
INFY,363.462494,365.612488,359,360.006256,4873368,10-05-2011
INFY,360.25,365.5,359.993744,363.256256,6410072,11-05-2011
INFY,362.237488,363.625,359,360.15625,4996480,12-05-2011
INFY,360.399994,364,358.90625,359.793762,8282336,13-05-2011
INFY,359.5,359.5,355.293762,356.299988,6469368,16-05-2011
INFY,356.049988,359.662506,352.993744,355.518738,7570472,17-05-2011
INFY,356.25,360.293762,350.375,355.3125,10176496,18-05-2011
INFY,357.462494,357.462494,354.450012,355.806244,7455960,19-05-2011
INFY,355.625,357.962494,354.018738,356.231262,8023672,20-05-2011
INFY,355.981262,356.600006,353.481262,354.631256,6778880,23-05-2011
INFY,354.125,357.981262,354.125,355.5625,7625464,24-05-2011
INFY,353.462494,353.462494,344.575012,348.581238,11075416,25-05-2011
INFY,349.25,349.71875,344.75,347.068756,8476176,26-05-2011
INFY,345,350.875,345,348.4375,6264944,27-05-2011
INFY,350.762512,350.762512,345.125,347.575012,6867352,30-05-2011
